groupSampleSegment,groupNumWorkers,groupNumVehicles,groupModeTypeBroad,trip_type,numTripRecords,sumTripWeight,numHhRecords,sumHhWeight,tripsPerHh,tripTypeLabel
WF,2,3,5,6,23,2562.4,389,58207.87,0.04402153866822476,Non-home-based work
WF,2,3,3,6,1291,74315.75,389,58207.87,1.2767302771944755,Non-home-based work
WF,2,3,995,6,88,999.0,389,58207.87,0.017162627665296807,Non-home-based work
WF,2,3,4,6,14,1836.36,389,58207.87,0.031548311250695134,Non-home-based work
WF,2,3,2,6,2,49.15,389,58207.87,0.0008443875372866246,Non-home-based work
TT,2,3,-1,6,2744,130772.37,634,82357.95,1.5878536316166199,Non-home-based work
TT,2,3,1,6,196,9350.22,634,82357.95,0.11353148056744977,Non-home-based work
TT,2,3,1001,6,217,11387.48,634,82357.95,0.13826813319175624,Non-home-based work
TT,2,3,5,6,38,2598.49,634,82357.95,0.031551173869674994,Non-home-based work
TT,2,3,3,6,2315,115776.28,634,82357.95,1.4057693276726777,Non-home-based work
TT,2,3,995,6,174,1010.11,634,82357.95,0.01226487546132462,Non-home-based work
TT,2,3,4,6,15,1839.18,634,82357.95,0.02233154176372773,Non-home-based work
TT,2,3,2,6,6,198.07,634,82357.95,0.0024049894393923113,Non-home-based work
Sa,0,-1,-1,6,58,975.17,711,46637.8,0.020909433978446666,Non-home-based work
Sa,0,-1,3,6,54,975.17,711,46637.8,0.020909433978446666,Non-home-based work
Sa,0,-1,995,6,1,0.0,711,46637.8,0.0,Non-home-based work
Sa,0,-1,1,6,3,0.0,711,46637.8,0.0,Non-home-based work
Sa,0,-1,1001,6,3,0.0,711,46637.8,0.0,Non-home-based work
Sa,0,1,-1,6,48,672.67,311,15762.86,0.042674362393626535,Non-home-based work
Sa,0,1,3,6,44,672.67,311,15762.86,0.042674362393626535,Non-home-based work
Sa,0,1,995,6,1,0.0,311,15762.86,0.0,Non-home-based work
Sa,0,1,1,6,3,0.0,311,15762.86,0.0,Non-home-based work
Sa,0,1,1001,6,3,0.0,311,15762.86,0.0,Non-home-based work
WF,0,-1,-1,6,96,3531.89,1369,108729.49,0.0324832756964095,Non-home-based work
WF,0,-1,3,6,87,3508.13,1369,108729.49,0.032264751724670096,Non-home-based work
WF,0,-1,995,6,2,0.0,1369,108729.49,0.0,Non-home-based work
WF,0,-1,5,6,4,23.76,1369,108729.49,0.00021852397173940575,Non-home-based work
WF,0,-1,1,6,3,0.0,1369,108729.49,0.0,Non-home-based work
WF,0,-1,1001,6,3,0.0,1369,108729.49,0.0,Non-home-based work
WF,0,1,-1,6,56,1013.72,570,35326.74,0.028695543375924303,Non-home-based work
WF,0,1,3,6,48,989.96,570,35326.74,0.028022965040080124,Non-home-based work
WF,0,1,995,6,1,0.0,570,35326.74,0.0,Non-home-based work
WF,0,1,5,6,4,23.76,570,35326.74,0.0006725783358441794,Non-home-based work
WF,0,1,1,6,3,0.0,570,35326.74,0.0,Non-home-based work
WF,0,1,1001,6,3,0.0,570,35326.74,0.0,Non-home-based work
TT,0,-1,-1,6,220,10011.36,2357,182487.24,0.05486060285639698,Non-home-based work
TT,0,-1,1,6,13,839.41,2357,182487.24,0.004599828459239123,Non-home-based work
TT,0,-1,1001,6,15,1098.4,2357,182487.24,0.006019050975838092,Non-home-based work
TT,0,-1,3,6,189,8254.54,2357,182487.24,0.045233518792875606,Non-home-based work
TT,0,-1,5,6,12,658.43,2357,182487.24,0.00360808788603521,Non-home-based work
TT,0,-1,995,6,4,0.0,2357,182487.24,0.0,Non-home-based work
TT,0,-1,4,6,2,258.99,2357,182487.24,0.0014192225165989688,Non-home-based work
TT,0,1,-1,6,87,4229.15,958,68126.46,0.06207793565084696,Non-home-based work
TT,0,1,3,6,75,4142.95,958,68126.46,0.06081264166668868,Non-home-based work
TT,0,1,995,6,3,0.0,958,68126.46,0.0,Non-home-based work
TT,0,1,5,6,4,23.76,958,68126.46,0.00034876316779119303,Non-home-based work
TT,0,1,1,6,5,62.44,958,68126.46,0.0009165308163670914,Non-home-based work
TT,0,1,1001,6,5,62.44,958,68126.46,0.0009165308163670914,Non-home-based work
Ut,-1,2,-1,6,2718,94436.09,800,80740.74,1.1696213088956082,Non-home-based work
Ut,-1,2,3,6,2089,75800.28,800,80740.74,0.9388108159523927,Non-home-based work
Ut,-1,2,5,6,68,2226.39,800,80740.74,0.027574555298849127,Non-home-based work
Ut,-1,2,1,6,397,15825.45,800,80740.74,0.196003281614709,Non-home-based work
Ut,-1,2,1001,6,420,15953.76,800,80740.74,0.19759244217974717,Non-home-based work
Ut,-1,2,995,6,141,455.66,800,80740.74,0.005643495464619224,Non-home-based work
Ut,-1,2,4,6,13,33.0,800,80740.74,0.0004087156000799596,Non-home-based work
Ut,-1,2,2,6,10,95.3,800,80740.74,0.0011803211117460651,Non-home-based work
Ut,1,-1,-1,6,1705,68089.88,625,76181.02,0.8937906055865359,Non-home-based work
Ut,1,-1,1,6,234,11830.82,625,76181.02,0.1552987870207041,Non-home-based work
Ut,1,-1,1001,6,249,11862.99,625,76181.02,0.15572107068138494,Non-home-based work
Ut,1,-1,3,6,1348,54123.79,625,76181.02,0.7104629210792924,Non-home-based work
Ut,1,-1,5,6,25,699.38,625,76181.02,0.00918050191504393,Non-home-based work
Ut,1,-1,995,6,83,1403.72,625,76181.02,0.01842611191081453,Non-home-based work
Ut,1,-1,2,6,7,7.45,625,76181.02,9.779338738179142e-05,Non-home-based work
Ut,1,-1,4,6,8,24.72,625,76181.02,0.0003244902732990448,Non-home-based work
Ut,1,2,-1,6,688,25979.26,289,32261.38,0.805274293908072,Non-home-based work
Ut,1,2,1,6,124,8052.63,289,32261.38,0.24960587550811528,Non-home-based work
Ut,1,2,1001,6,128,8063.81,289,32261.38,0.2499524198902837,Non-home-based work
Ut,1,2,3,6,477,17115.78,289,32261.38,0.5305346516485036,Non-home-based work
Ut,1,2,5,6,24,696.94,289,32261.38,0.021602919651918177,Non-home-based work
Ut,1,2,995,6,59,102.74,289,32261.38,0.003184612685508183,Non-home-based work
Ut,1,2,2,6,3,7.45,289,32261.38,0.00023092626539844235,Non-home-based work
Ut,1,2,4,6,1,3.73,289,32261.38,0.00011561811676995838,Non-home-based work
WF,1,2,-1,6,2110,99253.9,931,131129.17,0.7569170154893834,Non-home-based work
WF,1,2,3,6,1634,78952.7,931,131129.17,0.6020986787302931,Non-home-based work
WF,1,2,5,6,55,2772.03,931,131129.17,0.021139689971346572,Non-home-based work
WF,1,2,1,6,260,15949.27,931,131129.17,0.12163022155939826,Non-home-based work
WF,1,2,1001,6,281,16068.12,931,131129.17,0.12253657977092358,Non-home-based work
WF,1,2,4,6,13,103.17,931,131129.17,0.000786781461363631,Non-home-based work
WF,1,2,995,6,140,1461.04,931,131129.17,0.011141990756137629,Non-home-based work
WF,1,2,2,6,8,15.68,931,131129.17,0.0001195767501616917,Non-home-based work
TT,1,2,-1,6,3640,177564.71,1438,177837.28,0.9984673067424332,Non-home-based work
TT,1,2,3,6,2908,140650.04,1438,177837.28,0.7908917635267476,Non-home-based work
TT,1,2,5,6,125,11515.3,1438,177837.28,0.06475189004240281,Non-home-based work
TT,1,2,1,6,364,21821.8,1438,177837.28,0.12270655511600267,Non-home-based work
TT,1,2,1001,6,406,22570.84,1438,177837.28,0.12691849537959646,Non-home-based work
TT,1,2,4,6,30,658.95,1438,177837.28,0.003705353568160737,Non-home-based work
TT,1,2,995,6,201,2828.53,1438,177837.28,0.015905157793686453,Non-home-based work
TT,1,2,2,6,12,90.09,1438,177837.28,0.0005065866954330386,Non-home-based work
Ut,0,-1,-1,6,7,65.69,262,24538.76,0.002676989383326623,Non-home-based work
Ut,0,-1,5,6,4,23.76,262,24538.76,0.0009682640850637931,Non-home-based work
Ut,0,-1,3,6,3,41.93,262,24538.76,0.00170872529826283,Non-home-based work
We,-1,-1,-1,6,1940,112733.54,731,90908.91,1.2400714077421013,Non-home-based work
We,-1,-1,5,6,29,151.15,731,90908.91,0.0016626533086800844,Non-home-based work
We,-1,-1,3,6,1586,96795.71,731,90908.91,1.0647549288623084,Non-home-based work
We,-1,-1,995,6,90,6066.69,731,90908.91,0.06673372280010836,Non-home-based work
We,-1,-1,1,6,193,9447.61,731,90908.91,0.10392391680859445,Non-home-based work
We,-1,-1,1001,6,235,9719.98,731,90908.91,0.10691999277078561,Non-home-based work
We,-1,-1,4,6,35,225.06,731,90908.91,0.002475664926573204,Non-home-based work
We,-1,-1,2,6,7,47.31,731,90908.91,0.0005204110356179609,Non-home-based work
We,-1,2,-1,6,978,28993.57,274,27304.97,1.0618422213977894,Non-home-based work
We,-1,2,5,6,9,63.65,274,27304.97,0.0023310774558624307,Non-home-based work
We,-1,2,3,6,837,26000.67,274,27304.97,0.9522321394237019,Non-home-based work
We,-1,2,995,6,26,136.82,274,27304.97,0.005010809387448511,Non-home-based work
We,-1,2,1,6,89,2666.94,274,27304.97,0.09767232851748235,Non-home-based work
We,-1,2,1001,6,106,2792.43,274,27304.97,0.10226819513077655,Non-home-based work
We,-1,2,2,6,6,20.01,274,27304.97,0.0007328336196670423,Non-home-based work
We,-1,2,4,6,11,105.49,274,27304.97,0.003863399227320154,Non-home-based work
We,2,-1,-1,6,978,45139.03,217,22567.72,2.0001590767698287,Non-home-based work
We,2,-1,5,6,11,63.65,217,22567.72,0.0028204001113094276,Non-home-based work
We,2,-1,1,6,90,2889.88,217,22567.72,0.12805369793669896,Non-home-based work
We,2,-1,1001,6,110,2999.06,217,22567.72,0.13289158142692303,Non-home-based work
We,2,-1,3,6,813,39607.22,217,22567.72,1.7550386126733228,Non-home-based work
We,2,-1,995,6,44,2469.1,217,22567.72,0.10940848255827348,Non-home-based work
We,2,-1,2,6,6,20.01,217,22567.72,0.0008866646697140873,Non-home-based work
We,2,-1,4,6,14,89.17,217,22567.72,0.003951218820510003,Non-home-based work
We,2,2,-1,6,636,15649.0,116,8603.75,1.8188580560801977,Non-home-based work
We,2,2,5,6,9,63.65,116,8603.75,0.007397936946099084,Non-home-based work
We,2,2,1,6,67,2496.89,116,8603.75,0.2902095016707831,Non-home-based work
We,2,2,1001,6,81,2558.72,116,8603.75,0.29739590294929535,Non-home-based work
We,2,2,3,6,533,12892.4,116,8603.75,1.4984628795583321,Non-home-based work
We,2,2,995,6,13,134.23,116,8603.75,0.015601336626471014,Non-home-based work
We,2,2,2,6,6,20.01,116,8603.75,0.0023257300595670495,Non-home-based work
We,2,2,4,6,8,41.82,116,8603.75,0.004860671218945228,Non-home-based work
Ut,0,2,-1,6,2,18.91,108,9111.0,0.00207551311601361,Non-home-based work
Ut,0,2,3,6,2,18.91,108,9111.0,0.00207551311601361,Non-home-based work
WF,0,2,-1,6,35,2404.2,473,35892.19,0.06698393160183315,Non-home-based work
WF,0,2,3,6,34,2404.2,473,35892.19,0.06698393160183315,Non-home-based work
WF,0,2,995,6,1,0.0,473,35892.19,0.0,Non-home-based work
TT,0,2,-1,6,49,4240.46,798,57721.59,0.07346401926904647,Non-home-based work
TT,0,2,3,6,43,3605.79,798,57721.59,0.062468653410275084,Non-home-based work
TT,0,2,5,6,5,634.67,798,57721.59,0.010995365858771389,Non-home-based work
TT,0,2,995,6,1,0.0,798,57721.59,0.0,Non-home-based work
Sa,1,2,-1,6,901,48542.54,409,61249.52,0.7925374762120585,Non-home-based work
Sa,1,2,3,6,713,40279.55,409,61249.52,0.6576304597978891,Non-home-based work
Sa,1,2,5,6,21,548.56,409,61249.52,0.00895615181963875,Non-home-based work
Sa,1,2,1,6,90,6820.14,409,61249.52,0.11135009711096512,Non-home-based work
Sa,1,2,1001,6,104,6864.14,409,61249.52,0.11206847008760233,Non-home-based work
Sa,1,2,4,6,9,35.78,409,61249.52,0.0005841678432745269,Non-home-based work
Sa,1,2,2,6,5,8.22,409,61249.52,0.0001342051333626778,Non-home-based work
Sa,1,2,995,6,63,850.3,409,61249.52,0.01388255777351398,Non-home-based work
Sa,-1,4,-1,6,451,26212.28,119,17607.42,1.488706465796806,Non-home-based work
Sa,-1,4,3,6,385,25056.58,119,17607.42,1.4230693650744972,Non-home-based work
Sa,-1,4,995,6,8,0.0,119,17607.42,0.0,Non-home-based work
Sa,-1,4,1,6,28,679.7,119,17607.42,0.03860304348961972,Non-home-based work
Sa,-1,4,1001,6,33,735.61,119,17607.42,0.04177840932970305,Non-home-based work
Sa,-1,4,5,6,25,420.08,119,17607.42,0.023858123450227236,Non-home-based work
Sa,-1,4,4,6,5,55.91,119,17607.42,0.0031753658400833287,Non-home-based work
Sa,2,4,-1,6,254,12384.98,34,4566.31,2.712251248820163,Non-home-based work
Sa,2,4,3,6,228,12266.17,34,4566.31,2.6862324283721426,Non-home-based work
Sa,2,4,1,6,8,25.32,34,4566.31,0.005544958620855789,Non-home-based work
Sa,2,4,1001,6,8,25.32,34,4566.31,0.005544958620855789,Non-home-based work
Sa,2,4,5,6,15,93.48,34,4566.31,0.020471671875102654,Non-home-based work
Sa,2,4,995,6,3,0.0,34,4566.31,0.0,Non-home-based work
WF,-1,4,-1,6,1040,73986.25,258,40066.54,1.846584456756186,Non-home-based work
WF,-1,4,3,6,895,69653.51,258,40066.54,1.738445845336283,Non-home-based work
WF,-1,4,4,6,8,55.91,258,40066.54,0.001395428704350313,Non-home-based work
WF,-1,4,1001,6,100,3819.61,258,40066.54,0.09533166577398498,Non-home-based work
WF,-1,4,1,6,91,3247.38,258,40066.54,0.08104967386752138,Non-home-based work
WF,-1,4,2,6,1,516.32,258,40066.54,0.012886563202113286,Non-home-based work
WF,-1,4,995,6,18,12.78,258,40066.54,0.00031896939441239494,Non-home-based work
WF,-1,4,5,6,27,500.35,258,40066.54,0.012487976251505621,Non-home-based work
WF,2,4,-1,6,400,25931.24,77,11706.79,2.2150598071717353,Non-home-based work
WF,2,4,3,6,356,25461.26,77,11706.79,2.174913874768403,Non-home-based work
WF,2,4,1,6,25,376.51,77,11706.79,0.032161677112171654,Non-home-based work
WF,2,4,1001,6,25,376.51,77,11706.79,0.032161677112171654,Non-home-based work
WF,2,4,5,6,16,93.48,77,11706.79,0.00798510949628378,Non-home-based work
WF,2,4,995,6,3,0.0,77,11706.79,0.0,Non-home-based work
TT,-1,4,-1,6,1756,135620.95,491,70403.31,1.9263433778894774,Non-home-based work
TT,-1,4,3,6,1541,127187.58,491,70403.31,1.8065568223994015,Non-home-based work
TT,-1,4,1,6,111,4179.41,491,70403.31,0.05936382820637268,Non-home-based work
TT,-1,4,1001,6,122,4768.71,491,70403.31,0.06773417329384088,Non-home-based work
TT,-1,4,4,6,9,72.99,491,70403.31,0.001036741028227224,Non-home-based work
TT,-1,4,2,6,2,516.32,491,70403.31,0.007333746098017267,Non-home-based work
TT,-1,4,995,6,47,763.6,491,70403.31,0.010846080958409485,Non-home-based work
TT,-1,4,5,6,46,2901.06,491,70403.31,0.04120630123782532,Non-home-based work
TT,2,4,-1,6,759,57413.74,149,22666.22,2.5330090328250585,Non-home-based work
TT,2,4,3,6,695,56292.62,149,22666.22,2.4835468816591386,Non-home-based work
TT,2,4,995,6,14,385.06,149,22666.22,0.016988275945437746,Non-home-based work
TT,2,4,5,6,20,105.12,149,22666.22,0.0046377384495518,Non-home-based work
TT,2,4,1,6,30,630.94,149,22666.22,0.027836136770930487,Non-home-based work
TT,2,4,1001,6,30,630.94,149,22666.22,0.027836136770930487,Non-home-based work
Wa,-1,-1,-1,6,1554,86094.65,633,72116.77,1.193822879199942,Non-home-based work
Wa,-1,-1,3,6,1343,73146.65,633,72116.77,1.014280728324355,Non-home-based work
Wa,-1,-1,5,6,57,5817.06,633,72116.77,0.08066168243530597,Non-home-based work
Wa,-1,-1,995,6,63,2404.34,633,72116.77,0.033339540858527084,Non-home-based work
Wa,-1,-1,1,6,71,3257.95,633,72116.77,0.04517603880484386,Non-home-based work
Wa,-1,-1,1001,6,91,4726.61,633,72116.77,0.0655410662457567,Non-home-based work
Wa,-1,-1,4,6,8,0.0,633,72116.77,0.0,Non-home-based work
Wa,-1,-1,2,6,12,1468.65,633,72116.77,0.020364888776910003,Non-home-based work
Wa,-1,1,-1,6,240,14871.1,184,20849.17,0.7132706002205365,Non-home-based work
Wa,-1,1,5,6,6,24.37,184,20849.17,0.001168871470662861,Non-home-based work
Wa,-1,1,3,6,189,12242.14,184,20849.17,0.5871763720090536,Non-home-based work
Wa,-1,1,995,6,7,718.42,184,20849.17,0.03445796643223687,Non-home-based work
Wa,-1,1,1,6,35,1057.99,184,20849.17,0.050744945722059925,Non-home-based work
Wa,-1,1,1001,6,38,1886.16,184,20849.17,0.09046691067318269,Non-home-based work
Wa,-1,1,2,6,3,828.16,184,20849.17,0.0397214853157224,Non-home-based work
Wa,1,-1,-1,6,635,35811.04,177,23212.96,1.542717516421861,Non-home-based work
Wa,1,-1,5,6,49,5170.09,177,23212.96,0.2227242885009064,Non-home-based work
Wa,1,-1,3,6,523,27643.32,177,23212.96,1.1908571763359779,Non-home-based work
Wa,1,-1,995,6,16,1286.32,177,23212.96,0.05541387225067376,Non-home-based work
Wa,1,-1,1,6,32,916.27,177,23212.96,0.039472346482309885,Non-home-based work
Wa,1,-1,1001,6,47,1711.31,177,23212.96,0.0737221793343029,Non-home-based work
Wa,1,-1,4,6,8,0.0,177,23212.96,0.0,Non-home-based work
Wa,1,-1,2,6,7,795.04,177,23212.96,0.034249832851993026,Non-home-based work
Wa,1,1,-1,6,183,7904.47,63,7735.58,1.0218328813094817,Non-home-based work
Wa,1,1,5,6,5,24.37,63,7735.58,0.0031503778643618193,Non-home-based work
Wa,1,1,3,6,145,6126.7,63,7735.58,0.7920155954692473,Non-home-based work
Wa,1,1,995,6,5,718.42,63,7735.58,0.09287215696819114,Non-home-based work
Wa,1,1,1,6,27,678.87,63,7735.58,0.08775941816903193,Non-home-based work
Wa,1,1,1001,6,28,1034.98,63,7735.58,0.1337947510076814,Non-home-based work
Wa,1,1,2,6,1,356.11,63,7735.58,0.04603533283864946,Non-home-based work
Wa,-1,3,-1,6,408,20398.63,108,14695.46,1.388090607575401,Non-home-based work
Wa,-1,3,1,6,14,151.55,108,14695.46,0.010312708822997035,Non-home-based work
Wa,-1,3,1001,6,15,151.55,108,14695.46,0.010312708822997035,Non-home-based work
Wa,-1,3,3,6,368,20247.08,108,14695.46,1.377777898752404,Non-home-based work
Wa,-1,3,2,6,1,0.0,108,14695.46,0.0,Non-home-based work
Wa,-1,3,995,6,25,0.0,108,14695.46,0.0,Non-home-based work
Wa,2,-1,-1,6,817,35714.48,133,20875.78,1.7108093685601211,Non-home-based work
Wa,2,-1,3,6,730,31732.72,133,20875.78,1.5200735014452156,Non-home-based work
Wa,2,-1,1,6,37,2190.13,133,20875.78,0.10491248710227835,Non-home-based work
Wa,2,-1,1001,6,42,2863.75,133,20875.78,0.13718050295605722,Non-home-based work
Wa,2,-1,995,6,44,1118.02,133,20875.78,0.053555843182865506,Non-home-based work
Wa,2,-1,2,6,5,673.62,133,20875.78,0.03226801585377888,Non-home-based work
Wa,2,-1,5,6,1,0.0,133,20875.78,0.0,Non-home-based work
Wa,2,3,-1,6,281,8332.04,31,4964.92,1.6781821257945748,Non-home-based work
Wa,2,3,3,6,247,8332.04,31,4964.92,1.6781821257945748,Non-home-based work
Wa,2,3,1,6,9,0.0,31,4964.92,0.0,Non-home-based work
Wa,2,3,1001,6,9,0.0,31,4964.92,0.0,Non-home-based work
Wa,2,3,995,6,25,0.0,31,4964.92,0.0,Non-home-based work
Da,-1,2,-1,6,1137,38417.37,427,48075.48,0.7991052819441429,Non-home-based work
Da,-1,2,5,6,19,1532.39,427,48075.48,0.0318746687500572,Non-home-based work
Da,-1,2,1,6,92,2521.74,427,48075.48,0.052453766452253824,Non-home-based work
Da,-1,2,1001,6,110,4563.68,427,48075.48,0.09492739334063852,Non-home-based work
Da,-1,2,3,6,967,31726.75,427,48075.48,0.6599362086452386,Non-home-based work
Da,-1,2,995,6,41,594.54,427,48075.48,0.01236680320196491,Non-home-based work
Da,-1,2,2,6,11,1997.66,427,48075.48,0.04155257524209847,Non-home-based work
Da,-1,2,4,6,7,44.27,427,48075.48,0.0009208436400426996,Non-home-based work
Da,2,2,-1,6,833,17783.97,200,15852.89,1.1218124897100783,Non-home-based work
Da,2,2,3,6,708,15371.96,200,15852.89,0.969662944737521,Non-home-based work
Da,2,2,5,6,9,5.86,200,15852.89,0.000369648688661815,Non-home-based work
Da,2,2,1,6,63,275.09,200,15852.89,0.0173526719733752,Non-home-based work
Da,2,2,1001,6,81,2317.03,200,15852.89,0.14615820837714766,Non-home-based work
Da,2,2,2,6,11,1997.66,200,15852.89,0.12601235484507872,Non-home-based work
Da,2,2,995,6,35,89.13,200,15852.89,0.005622318706557605,Non-home-based work
Da,2,2,4,6,7,44.27,200,15852.89,0.002792550758883712,Non-home-based work
Ca,-1,-1,-1,6,3156,64098.21,784,44232.29,1.449127096969205,Non-home-based work
Ca,-1,-1,5,6,51,276.79,784,44232.29,0.00625764571538123,Non-home-based work
Ca,-1,-1,4,6,42,601.62,784,44232.29,0.013601375827478071,Non-home-based work
Ca,-1,-1,1001,6,501,9177.14,784,44232.29,0.20747603165018133,Non-home-based work
Ca,-1,-1,995,6,130,467.85,784,44232.29,0.010577114592077417,Non-home-based work
Ca,-1,-1,3,6,2474,54176.43,784,44232.29,1.224816305011565,Non-home-based work
Ca,-1,-1,1,6,414,8422.26,784,44232.29,0.19040976625899314,Non-home-based work
Ca,-1,-1,2,6,45,153.26,784,44232.29,0.0034648895637101307,Non-home-based work
Ca,-1,2,-1,6,1553,30287.81,332,20588.14,1.4711290092257,Non-home-based work
Ca,-1,2,5,6,18,26.5,332,20588.14,0.0012871488148030858,Non-home-based work
Ca,-1,2,995,6,71,118.9,332,20588.14,0.005775169587927807,Non-home-based work
Ca,-1,2,3,6,1273,25586.44,332,20588.14,1.2427756951332174,Non-home-based work
Ca,-1,2,1,6,170,3994.3,332,20588.14,0.19400975513086663,Non-home-based work
Ca,-1,2,1001,6,191,4555.97,332,20588.14,0.2212909956897515,Non-home-based work
Ca,-1,2,4,6,11,487.26,332,20588.14,0.023667023830224586,Non-home-based work
Ca,-1,2,2,6,10,74.41,332,20588.14,0.003614216728660287,Non-home-based work
Ca,1,-1,-1,6,1099,29686.09,310,20324.95,1.4605738267498813,Non-home-based work
Ca,1,-1,3,6,844,23936.09,310,20324.95,1.17767030177196,Non-home-based work
Ca,1,-1,1,6,166,4685.8,310,20324.95,0.23054423258113796,Non-home-based work
Ca,1,-1,1001,6,209,5206.53,310,20324.95,0.2561644678092689,Non-home-based work
Ca,1,-1,4,6,28,440.47,310,20324.95,0.02167139402556956,Non-home-based work
Ca,1,-1,995,6,25,341.37,310,20324.95,0.016795613273341385,Non-home-based work
Ca,1,-1,2,6,15,80.26,310,20324.95,0.003948841202561384,Non-home-based work
Ca,1,-1,5,6,21,202.1,310,20324.95,0.009943443895310934,Non-home-based work
Ca,1,2,-1,6,565,17129.49,126,9459.67,1.8107914969549679,Non-home-based work
Ca,1,2,3,6,474,14032.15,126,9459.67,1.4833656988034465,Non-home-based work
Ca,1,2,1,6,60,2616.65,126,9459.67,0.27661112914086855,Non-home-based work
Ca,1,2,1001,6,71,3084.6,126,9459.67,0.326079028126774,Non-home-based work
